backend,case,explanation,images_per_sec,kind,max_run_ms,median_ms,min_run_ms,p95_ms,repetitions,run_spread_percent,size,transform,valid,variant
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""Grayscale"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""coefficients"",""value"":""bt601-q8""},{""name"":""channels"",""value"":""replicate-rgb""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""Grayscale""],""unit_specializations"":[]}",4619.022984258369,layer1_transform,0.219391,0.216496,0.210241,0.226922,3,4.226406030596404,1024,Grayscale,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""Grayscale"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""coefficients"",""value"":""bt601-q8""},{""name"":""channels"",""value"":""replicate-rgb""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""Grayscale""],""unit_specializations"":[]}",107526.88172043012,layer1_transform,0.00932,0.0093,0.00927,0.00948,3,0.5376344086021474,224,Grayscale,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""Grayscale"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""coefficients"",""value"":""bt601-q8""},{""name"":""channels"",""value"":""replicate-rgb""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""Grayscale""],""unit_specializations"":[]}",20521.02892439027,layer1_transform,0.048866,0.048730499999999996,0.048710500000000004,0.06217,3,0.3191019997742603,512,Grayscale,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""geometry"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""HorizontalFlip"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""HorizontalFlip""],""unit_specializations"":[]}",9839.565878353445,layer1_transform,0.1030205,0.10163050000000001,0.1003255,0.12247,3,2.6517630042162565,1024,HorizontalFlip,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""geometry"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""HorizontalFlip"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""HorizontalFlip""],""unit_specializations"":[]}",244798.04161566708,layer1_transform,0.00412,0.004085,0.004055,0.00425,3,1.5911872705018562,224,HorizontalFlip,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""geometry"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""HorizontalFlip"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""HorizontalFlip""],""unit_specializations"":[]}",45641.25969876769,layer1_transform,0.02196,0.02191,0.021894999999999998,0.02781,3,0.2966681880420016,512,HorizontalFlip,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""Invert"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""Invert""],""unit_specializations"":[]}",11542.545823906923,layer1_transform,0.087395,0.08663599999999999,0.07546,0.098601,3,13.776028440832913,1024,Invert,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""Invert"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""Invert""],""unit_specializations"":[]}",313971.7425431711,layer1_transform,0.00319,0.0031850000000000003,0.003085,0.00336,3,3.2967032967032983,224,Invert,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""Invert"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""Invert""],""unit_specializations"":[]}",59171.5976331361,layer1_transform,0.017079999999999998,0.0169,0.0169,0.01747,3,1.0650887573964474,512,Invert,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""},{""condition"":""Normalize-applied"",""dtype"":""float32"",""layout"":""HWC"",""lifecycle"":""owned-output"",""name"":""output-f32""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""float32"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""float32"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""owned-f32-output"",""category"":""dtype"",""execution"":""terminal"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-to-owned"",""name"":""Normalize"",""output_slot"":""output-f32-hwc"",""pixel_passes"":1,""policies"":[{""name"":""max-pixel-value"",""value"":""255""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-to-owned"",""status"":""always""}],""transforms"":[""Normalize""],""unit_specializations"":[]}",2632.7775539916856,layer1_transform,0.38994249999999997,0.379827,0.3730375,0.432722,3,4.45071045502293,1024,Normalize,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""},{""condition"":""Normalize-applied"",""dtype"":""float32"",""layout"":""HWC"",""lifecycle"":""owned-output"",""name"":""output-f32""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""float32"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""float32"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""owned-f32-output"",""category"":""dtype"",""execution"":""terminal"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-to-owned"",""name"":""Normalize"",""output_slot"":""output-f32-hwc"",""pixel_passes"":1,""policies"":[{""name"":""max-pixel-value"",""value"":""255""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-to-owned"",""status"":""always""}],""transforms"":[""Normalize""],""unit_specializations"":[]}",78339.20877399138,layer1_transform,0.012795,0.012765,0.01271,0.013,3,0.6658832745789268,224,Normalize,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""},{""condition"":""Normalize-applied"",""dtype"":""float32"",""layout"":""HWC"",""lifecycle"":""owned-output"",""name"":""output-f32""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""float32"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""float32"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""owned-f32-output"",""category"":""dtype"",""execution"":""terminal"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-to-owned"",""name"":""Normalize"",""output_slot"":""output-f32-hwc"",""pixel_passes"":1,""policies"":[{""name"":""max-pixel-value"",""value"":""255""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-to-owned"",""status"":""always""}],""transforms"":[""Normalize""],""unit_specializations"":[]}",15361.927000122896,layer1_transform,0.0653155,0.065096,0.064975,0.07488,3,0.5230736143541748,512,Normalize,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-in-place"",""name"":""Posterize"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""bits"",""value"":""4""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""semantic-legality:owned-in-place"",""status"":""always""}],""transforms"":[""Posterize""],""unit_specializations"":[]}",10705.377311023327,layer1_transform,0.094321,0.093411,0.08989549999999999,0.105141,3,4.737664728993388,1024,Posterize,True,staged-fresh
